SP500_ret,realized_vol,impliedvix,datetime
0.008607,0.000038,0.000116,20-Mar-98
-0.00329,0.000023,0.000132,23-Mar-98
0.009177,0.000038,0.000139,24-Mar-98
-0.00337,0.000112,0.000168,25-Mar-98
-0.001026,0.000035,0.000172,26-Mar-98
-0.004881,0.000064,0.000182,27-Mar-98
-0.001727,0.000011,0.000201,30-Mar-98
0.007471,0.000089,0.000194,31-Mar-98
0.005792,0.000067,0.000181,01-Apr-98
0.010646,0.000019,0.00016,02-Apr-98
0.002399,0.000033,0.000157,03-Apr-98
-0.001176,0.00009,0.000167,06-Apr-98
-0.010606,0.000103,0.000185,07-Apr-98
-0.007145,0.000047,0.000178,08-Apr-98
0.008154,0.000041,0.000153,09-Apr-98
-0.000883,0.000044,0.000171,13-Apr-98
0.005446,1.00E-05,0.000154,14-Apr-98
0.003195,0.000025,0.000144,15-Apr-98
-0.010011,0.000043,0.000161,16-Apr-98
0.013044,0.000023,0.000143,17-Apr-98
0.000828,0.000024,0.000137,20-Apr-98
0.002684,0.000052,0.000131,21-Apr-98
0.003429,0.000017,0.000131,22-Apr-98
-0.009742,0.000058,0.00014,23-Apr-98
-0.010487,0.000061,0.00016,24-Apr-98
-0.019468,0.000286,0.000225,27-Apr-98
-0.001317,0.000096,0.000193,28-Apr-98
0.008735,0.000059,0.000172,29-Apr-98
0.015519,0.000169,0.000148,30-Apr-98
0.008286,0.000023,0.000124,01-May-98
0.000954,0.00008,0.000137,04-May-98
-0.005872,0.000053,0.000152,05-May-98
-0.00953,0.000041,0.000172,06-May-98
-0.008891,0.000047,0.000181,07-May-98
0.011801,0.000094,0.00014,08-May-98
-0.001355,0.000069,0.000147,11-May-98
0.008234,0.000045,0.000146,12-May-98
0.002748,0.000056,0.000138,13-May-98
-0.001333,0.000057,0.000128,14-May-98
-0.007762,0.000022,0.000138,15-May-98
-0.002628,0.000072,0.000156,18-May-98
0.00334,0.000042,0.000137,19-May-98
0.008562,0.000063,0.000131,20-May-98
-0.003958,0.000025,0.000124,21-May-98
-0.003748,0.000028,0.000119,22-May-98
-0.014924,0.000072,0.000161,26-May-98
-0.001638,0.000206,0.000169,27-May-98
0.004905,0.000031,0.000142,28-May-98
-0.006196,0.000086,0.00015,29-May-98
0.000147,0.000058,0.000172,01-Jun-98
0.002051,0.000075,0.00016,02-Jun-98
-0.009642,0.000076,0.000173,03-Jun-98
0.011113,0.000072,0.000149,04-Jun-98
0.017232,0.000074,0.000129,05-Jun-98
0.001668,0.000016,0.00014,08-Jun-98
0.002408,0.00002,0.000139,09-Jun-98
-0.005496,0.000084,0.000153,10-Jun-98
-0.016041,0.000078,0.000184,11-Jun-98
0.003884,0.000168,0.000172,12-Jun-98
-0.020066,0.000172,0.000227,15-Jun-98
0.009776,0.000073,0.000203,16-Jun-98
0.017789,0.000152,0.000169,17-Jun-98
-0.000669,0.000027,0.000161,18-Jun-98
-0.005183,0.000035,0.000154,19-Jun-98
0.00235,0.000032,0.000159,22-Jun-98
0.014622,0.000069,0.000135,23-Jun-98
0.01189,0.000074,0.000133,24-Jun-98
-0.003183,0.000062,0.000136,25-Jun-98
0.003465,0.000045,0.000124,26-Jun-98
0.004657,0.000073,0.000127,29-Jun-98
-0.004093,0.000054,0.000128,30-Jun-98
0.012899,0.000064,0.000107,01-Jul-98
-0.001865,0.000015,0.000103,02-Jul-98
0.009454,0.000029,0.000115,06-Jul-98
-0.002292,0.000023,0.000115,07-Jul-98
0.01009,0.000023,0.000105,08-Jul-98
-0.006719,0.000041,0.000109,09-Jul-98
0.004968,0.00007,0.000106,10-Jul-98
0.000738,0.00003,0.00011,13-Jul-98
0.010577,0.000033,0.000106,14-Jul-98
-0.002355,0.000024,0.000106,15-Jul-98
0.007784,0.000033,0.000095,16-Jul-98
0.002328,0.000015,0.000087,17-Jul-98
-0.002235,0.000041,0.000099,20-Jul-98
-0.016202,0.000058,0.000134,21-Jul-98
-0.00085,0.000068,0.000137,22-Jul-98
-0.021122,0.000203,0.000175,23-Jul-98
0.000921,0.000173,0.000175,24-Jul-98
0.005655,0.000156,0.000177,27-Jul-98
-0.014955,0.000212,0.000211,28-Jul-98
-0.00446,0.000108,0.000203,29-Jul-98
0.015643,0.000081,0.00017,30-Jul-98
-0.019686,0.000089,0.000203,31-Jul-98
-0.007371,0.000138,0.000223,03-Aug-98
-0.036918,0.000564,0.000319,04-Aug-98
0.008646,0.000439,0.000294,05-Aug-98
0.007554,0.000075,0.000263,06-Aug-98
-0.000165,0.000068,0.000241,07-Aug-98
-0.005809,0.000058,0.000273,10-Aug-98
-0.013159,0.000605,0.000337,11-Aug-98
0.014156,0.000111,0.00027,12-Aug-98
-0.008624,0.0001,0.000296,13-Aug-98
-0.011377,0.000176,0.000399,14-Aug-98
0.019494,0.00011,0.000336,17-Aug-98
0.016047,0.000096,0.000267,18-Aug-98
-0.002856,0.000041,0.000272,19-Aug-98
-0.0059,0.000079,0.000298,20-Aug-98
-0.009591,0.000466,0.000363,21-Aug-98
0.006417,0.000198,0.000334,24-Aug-98
0.004328,0.000285,0.000304,25-Aug-98
-0.007965,0.000195,0.000321,26-Aug-98
-0.039125,0.00077,0.000491,27-Aug-98
-0.01493,0.000238,0.000519,28-Aug-98
-0.070438,0.00149,0.000648,31-Aug-98
0.037883,0.0011,0.00044,01-Sep-98
-0.003799,0.000373,0.000447,02-Sep-98
-0.008324,0.000471,0.000568,03-Sep-98
-0.008558,0.000652,0.00062,04-Sep-98
0.049646,0.00157,0.000475,08-Sep-98
-0.017008,0.000244,0.00052,09-Sep-98
-0.02619,0.000905,0.000678,10-Sep-98
0.029028,0.00036,0.000633,11-Sep-98
0.020268,0.000393,0.000492,14-Sep-98
0.007701,0.000072,0.000442,15-Sep-98
0.007489,0.000216,0.000427,16-Sep-98
-0.025782,0.000737,0.000509,17-Sep-98
0.001197,0.000065,0.000493,18-Sep-98
0.003718,0.00065,0.000492,21-Sep-98
0.00559,0.000125,0.000443,22-Sep-98
0.034798,0.000257,0.000349,23-Sep-98
-0.022165,0.000258,0.000397,24-Sep-98
0.001945,0.000245,0.000395,25-Sep-98
0.003764,0.000336,0.000402,28-Sep-98
0.000315,0.000162,0.00043,29-Sep-98
-0.030989,0.000208,0.000555,30-Sep-98
-0.03057,0.000249,0.000625,01-Oct-98
0.0163,0.000303,0.000542,02-Oct-98
-0.014103,0.000569,0.000606,05-Oct-98
-0.004024,0.000572,0.000561,06-Oct-98
-0.014228,0.000276,0.000626,07-Oct-98
-0.011647,0.00162,0.000692,08-Oct-98
0.025672,0.000241,0.000577,09-Oct-98
0.01344,0.000446,0.000531,12-Oct-98
-0.002921,0.000053,0.000535,13-Oct-98
0.010728,0.000205,0.000502,14-Oct-98
0.040882,0.000545,0.000368,15-Oct-98
0.008489,0.000143,0.000401,16-Oct-98
0.005635,0.000103,0.000363,19-Oct-98
0.001449,0.000302,0.000363,20-Oct-98
0.005614,0.000132,0.000365,21-Oct-98
0.007969,0.000107,0.000329,22-Oct-98
-0.007268,0.00006,0.000344,23-Oct-98
0.00154,0.00007,0.000347,26-Oct-98
-0.006531,0.00016,0.000359,27-Oct-98
0.002578,0.000102,0.000348,28-Oct-98
0.016565,0.000078,0.000288,29-Oct-98
0.011664,0.000162,0.00026,30-Oct-98
0.0117,0.000073,0.000246,02-Nov-98
-0.000684,0.000045,0.000255,03-Nov-98
0.007024,0.00024,0.000248,04-Nov-98
0.013478,0.000154,0.000224,05-Nov-98
0.006295,0.000019,0.000218,06-Nov-98
-0.009519,0.000055,0.000261,09-Nov-98
-0.001718,0.000058,0.000262,10-Nov-98
-0.006482,0.000107,0.000268,11-Nov-98
-0.00293,0.000059,0.000284,12-Nov-98
0.007159,0.000026,0.000279,13-Nov-98
0.008967,0.000145,0.000276,16-Nov-98
0.003042,0.000152,0.000258,17-Nov-98
0.004519,0.000048,0.000243,18-Nov-98
0.007079,0.000076,0.000215,19-Nov-98
0.009447,0.000068,0.000167,20-Nov-98
0.020972,0.000104,0.000158,23-Nov-98
-0.004403,0.00005,0.000179,24-Nov-98
0.003274,0.000021,0.000162,25-Nov-98
0.004556,1.00E-05,0.000161,27-Nov-98
-0.024331,0.000135,0.000224,30-Nov-98
0.009962,0.000128,0.000206,01-Dec-98
-0.003435,0.000151,0.000214,02-Dec-98
-0.018188,0.000207,0.000272,03-Dec-98
0.022864,0.000275,0.000212,04-Dec-98
0.009271,0.000065,0.000205,07-Dec-98
-0.005335,0.000115,0.000216,08-Dec-98
0.001784,0.000035,0.000218,09-Dec-98
-0.015729,0.000127,0.000238,10-Dec-98
0.001235,0.000114,0.000254,11-Dec-98
-0.021893,0.000215,0.000324,14-Dec-98
0.018776,0.000099,0.000286,15-Dec-98
-0.000766,0.000057,0.000297,16-Dec-98
0.015406,0.00011,0.000259,17-Dec-98
0.006799,0.000031,0.000207,18-Dec-98
0.012389,0.000187,0.000188,21-Dec-98
0.000607,0.000069,0.000172,22-Dec-98
0.020534,0.000138,0.000135,23-Dec-98
-0.001849,0.000023,0.000153,24-Dec-98
-0.000636,0.000031,0.000183,28-Dec-98
0.013229,0.000054,0.000163,29-Dec-98
-0.007988,0.000059,0.00018,30-Dec-98
-0.002194,0.000054,0.000197,31-Dec-98
-0.00092,0.000216,0.000226,04-Jan-99
0.013491,0.000053,0.000198,05-Jan-99
0.021899,0.000136,0.00018,06-Jan-99
-0.002053,0.0001,0.000196,07-Jan-99
0.004212,0.000129,0.000179,08-Jan-99
-0.00883,0.000117,0.000214,11-Jan-99
-0.01947,0.000136,0.000261,12-Jan-99
-0.004131,0.000905,0.0003,13-Jan-99
-0.018156,0.000156,0.00036,14-Jan-99
0.025308,0.000124,0.000283,15-Jan-99
0.007005,0.000198,0.000283,19-Jan-99
0.003683,0.000122,0.00027,20-Jan-99
-0.017225,0.000165,0.000316,21-Jan-99
-0.008105,0.0002,0.000338,22-Jan-99
0.007149,0.000072,0.00032,25-Jan-99
0.014745,0.000077,0.000283,26-Jan-99
-0.007325,0.00011,0.000292,27-Jan-99
0.0177,0.000175,0.000261,28-Jan-99
0.011214,0.000145,0.000228,29-Jan-99
-0.005202,0.000063,0.000253,01-Feb-99
-0.008686,0.000139,0.000262,02-Feb-99
0.007956,0.000113,0.000257,03-Feb-99
-0.018711,0.000174,0.000287,04-Feb-99
-0.007307,0.00004,0.000291,05-Feb-99
0.00352,0.000095,0.000303,08-Feb-99
-0.022465,0.000249,0.000325,09-Feb-99
0.006075,0.000122,0.000307,10-Feb-99
0.024614,0.000099,0.000249,11-Feb-99
-0.01925,0.000121,0.000293,12-Feb-99
0.009498,0.000321,0.000291,16-Feb-99
-0.01447,0.000162,0.000311,17-Feb-99
0.010767,0.000058,0.000307,18-Feb-99
0.001543,0.000055,0.000284,19-Feb-99
0.026243,0.000092,0.000221,22-Feb-99
-0.000755,0.000199,0.000232,23-Feb-99
-0.014078,0.000227,0.000245,24-Feb-99
-0.006716,0.000338,0.000259,25-Feb-99
-0.005388,0.00017,0.000257,26-Feb-99
-0.001754,0.000095,0.000266,01-Mar-99
-0.008661,0.000095,0.000282,02-Mar-99
0.001794,0.000156,0.000279,03-Mar-99
0.015309,0.000179,0.000235,04-Mar-99
0.022863,0.000505,0.000192,05-Mar-99
0.005676,0.000033,0.000199,08-Mar-99
-0.002256,0.000184,0.000207,09-Mar-99
0.005455,0.000028,0.000203,10-Mar-99
0.008388,0.000118,0.000196,11-Mar-99
-0.002384,0.000058,0.000204,12-Mar-99
0.009739,0.000047,0.000211,15-Mar-99
-0.000689,0.000041,0.000209,16-Mar-99
-0.006559,0.000053,0.000216,17-Mar-99
0.014329,0.000031,0.000193,18-Mar-99
-0.013197,0.000099,0.000196,19-Mar-99
-0.001756,0.000053,0.000207,22-Mar-99
-0.027253,0.000259,0.000246,23-Mar-99
0.005097,0.000059,0.000234,24-Mar-99
0.016728,0.0001,0.000196,25-Mar-99
-0.005589,0.000101,0.000191,26-Mar-99
0.021112,0.000187,0.000183,29-Mar-99
-0.007216,0.000083,0.000171,30-Mar-99
-0.011117,0.000163,0.000179,31-Mar-99
0.005697,0.000083,0.000161,01-Apr-99
0.020958,0.000107,0.000163,05-Apr-99
-0.002448,0.000121,0.00017,06-Apr-99
0.006806,0.000108,0.000172,07-Apr-99
0.012798,0.000109,0.000169,08-Apr-99
0.003246,0.000043,0.000157,09-Apr-99
0.007595,0.000182,0.000159,12-Apr-99
-0.006506,0.000073,0.000171,13-Apr-99
-0.015966,0.000155,0.000206,14-Apr-99
-0.004217,0.000123,0.000189,15-Apr-99
-0.002915,0.000056,0.000189,16-Apr-99
-0.022635,0.000361,0.000231,19-Apr-99
0.01286,0.000162,0.000207,20-Apr-99
0.022671,0.000166,0.00018,21-Apr-99
0.016854,0.000112,0.000169,22-Apr-99
-0.001458,0.00008,0.000171,23-Apr-99
0.002348,0.000036,0.000183,26-Apr-99
0.002027,0.000101,0.00018,27-Apr-99
-0.008763,0.000059,0.000197,28-Apr-99
-0.005999,0.000074,0.000208,29-Apr-99
-0.005713,0.00019,0.000208,30-Apr-99
0.014462,0.000081,0.000193,03-May-99
-0.016847,0.000047,0.000217,04-May-99
0.011428,0.000177,0.00021,05-May-99
-0.011391,0.000142,0.000249,06-May-99
0.009675,0.00009,0.000213,07-May-99
-0.003501,0.000056,0.000234,10-May-99
0.011358,0.00012,0.000217,11-May-99
0.00617,0.000082,0.000226,12-May-99
0.002607,0.000059,0.000207,13-May-99
-0.022002,0.000234,0.000239,14-May-99
0.001262,0.000085,0.000246,17-May-99
-0.004617,0.000166,0.000246,18-May-99
0.008149,0.000084,0.000208,19-May-99
-0.004025,0.000056,0.000198,20-May-99
-0.006399,0.000036,0.000197,21-May-99
-0.01793,0.000084,0.000252,24-May-99
-0.017175,0.000263,0.000276,25-May-99
0.015727,0.000192,0.000251,26-May-99
-0.018058,0.000164,0.000261,27-May-99
0.015818,0.000154,0.000213,28-May-99
-0.00584,0.000101,0.000234,01-Jun-99
0.000425,0.000207,0.000227,02-Jun-99
0.003646,0.000065,0.000227,03-Jun-99
0.021475,0.000106,0.000182,04-Jun-99
0.005086,0.000018,0.000187,07-Jun-99
-0.012965,0.000045,0.000191,08-Jun-99
0.000994,0.000037,0.000189,09-Jun-99
-0.01207,0.000182,0.000212,10-Jun-99
-0.007071,0.000143,0.000222,11-Jun-99
0.000278,0.000101,0.000232,14-Jun-99
0.005518,0.00006,0.000222,15-Jun-99
0.022231,0.000307,0.000166,16-Jun-99
0.007108,0.000051,0.000159,17-Jun-99
0.002192,0.000011,0.000156,18-Jun-99
0.004577,0.000052,0.000157,21-Jun-99
-0.009773,0.000064,0.000156,22-Jun-99
-0.002113,0.000066,0.00015,23-Jun-99
-0.013047,0.000078,0.000176,24-Jun-99
-0.000357,0.000095,0.000157,25-Jun-99
0.012121,0.000076,0.000169,28-Jun-99
0.014985,0.000044,0.000168,29-Jun-99
0.015609,0.000379,0.000147,30-Jun-99
0.005992,0.000053,0.000128,01-Jul-99
0.007402,0.000013,0.000115,02-Jul-99
-0.002231,0.000053,0.000142,06-Jul-99
0.00556,0.000026,0.000137,07-Jul-99
-0.001032,0.000114,0.000125,08-Jul-99
0.006334,0.000015,0.000107,09-Jul-99
-0.002983,0.000042,0.000129,12-Jul-99
-0.003967,0.000077,0.000132,13-Jul-99
0.003303,0.000049,0.000128,14-Jul-99
0.008156,0.000055,0.000115,15-Jul-99
0.006477,0.000019,0.0001,16-Jul-99
-0.007876,0.000018,0.00012,19-Jul-99
-0.021942,0.000085,0.000157,20-Jul-99
0.001589,0.000064,0.000152,21-Jul-99
-0.013371,0.000125,0.000176,22-Jul-99
-0.002966,0.000063,0.00018,23-Jul-99
-0.006788,0.000055,0.000206,26-Jul-99
0.011127,0.000083,0.000178,27-Jul-99
0.001877,0.00004,0.000173,28-Jul-99
-0.018009,0.000202,0.000199,29-Jul-99
-0.009222,0.000092,0.000201,30-Jul-99
-0.000504,0.000092,0.000217,02-Aug-99
-0.00443,0.000117,0.000228,03-Aug-99
-0.012826,0.000076,0.000248,04-Aug-99
0.006399,0.000206,0.000241,05-Aug-99
-0.010268,0.000058,0.000234,06-Aug-99
-0.001917,0.000037,0.000253,09-Aug-99
-0.012694,0.000192,0.000268,10-Aug-99
0.015871,0.000079,0.000213,11-Aug-99
-0.0029,0.000075,0.000207,12-Aug-99
0.022485,0.000248,0.000165,13-Aug-99
0.002325,0.000042,0.000176,16-Aug-99
0.010012,0.0001,0.000155,17-Aug-99
-0.008457,0.000092,0.00018,18-Aug-99
-0.006964,0.000108,0.000197,19-Aug-99
0.009789,0.000024,0.000174,20-Aug-99
0.01751,0.000096,0.000168,23-Aug-99
0.002408,0.00022,0.000166,24-Aug-99
0.013325,0.00011,0.000145,25-Aug-99
-0.014418,0.000058,0.000149,26-Aug-99
-0.010139,0.000083,0.000158,27-Aug-99
-0.01815,0.000045,0.000201,30-Aug-99
-0.00273,0.000268,0.000198,31-Aug-99
0.008041,0.000059,0.000174,01-Sep-99
-0.009026,0.000175,0.000199,02-Sep-99
0.028496,0.000457,0.000146,03-Sep-99
-0.005015,0.000024,0.000182,07-Sep-99
-0.004676,0.00012,0.000188,08-Sep-99
0.002608,0.000052,0.000175,09-Sep-99
0.002964,0.000053,0.00016,10-Sep-99
-0.005587,0.000023,0.000173,13-Sep-99
-0.00585,0.000046,0.000187,14-Sep-99
-0.013804,0.000167,0.000199,15-Sep-99
0.000387,0.000093,0.000211,16-Sep-99
0.012766,0.000048,0.00018,17-Sep-99
0.000082,0.000011,0.000191,20-Sep-99
-0.02115,0.000195,0.000218,21-Sep-99
0.002238,0.000116,0.00021,22-Sep-99
-0.023236,0.000297,0.000256,23-Sep-99
-0.002385,0.000157,0.000255,24-Sep-99
0.004647,0.00019,0.00023,27-Sep-99
-0.000865,0.000278,0.000225,28-Sep-99
-0.010845,0.000124,0.000232,29-Sep-99
0.011242,0.000108,0.000214,30-Sep-99
0.000078,0.000116,0.000206,01-Oct-99
0.016843,0.0001,0.000198,04-Oct-99
-0.002494,0.000204,0.000203,05-Oct-99
0.018312,0.000102,0.000161,06-Oct-99
-0.005872,0.000063,0.000184,07-Oct-99
0.013853,0.000072,0.000139,08-Oct-99
-0.000606,0.000017,0.000141,11-Oct-99
-0.016744,0.000076,0.000173,12-Oct-99
-0.021158,0.000074,0.000223,13-Oct-99
-0.001658,0.000213,0.000224,14-Oct-99
-0.028459,0.000687,0.000273,15-Oct-99
0.005373,0.000178,0.000263,18-Oct-99
0.005717,0.000213,0.000233,19-Oct-99
0.022041,0.000152,0.000189,20-Oct-99
-0.004524,0.000293,0.000191,21-Oct-99
0.013956,0.00016,0.000155,22-Oct-99
-0.00618,0.000137,0.000184,25-Oct-99
-0.009101,0.000071,0.000195,26-Oct-99
0.011479,0.000121,0.000194,27-Oct-99
0.034659,0.000441,0.000151,28-Oct-99
0.015148,0.000269,0.000163,29-Oct-99
-0.006485,0.000033,0.000161,01-Nov-99
-0.004723,0.000114,0.000176,02-Nov-99
0.005321,0.000103,0.000177,03-Nov-99
0.005674,0.000104,0.000175,04-Nov-99
0.005555,0.000313,0.000155,05-Nov-99
0.004936,0.000046,0.000158,08-Nov-99
-0.008555,0.000048,0.00017,09-Nov-99
0.005974,0.000055,0.000164,10-Nov-99
0.005808,0.000046,0.000161,11-Nov-99
0.010513,0.000139,0.000155,12-Nov-99
-0.001197,0.000021,0.000171,15-Nov-99
0.018221,0.00017,0.000142,16-Nov-99
-0.006585,0.00005,0.000145,17-Nov-99
0.010037,0.000074,0.000129,18-Nov-99
-0.002065,0.000021,0.000121,19-Nov-99
-0.000746,0.000092,0.000132,22-Nov-99
-0.011538,0.000095,0.000146,23-Nov-99
0.008817,0.000047,0.000136,24-Nov-99
-0.000325,0.000047,0.000165,26-Nov-99
-0.006224,0.000131,0.000184,29-Nov-99
-0.01353,0.000067,0.000193,30-Nov-99
0.006323,0.000076,0.000163,01-Dec-99
0.008066,0.000029,0.000157,02-Dec-99
0.017071,0.000354,0.000123,03-Dec-99
-0.006973,0.000034,0.00014,06-Dec-99
-0.010005,0.000058,0.000147,07-Dec-99
-0.003761,0.000039,0.000149,08-Dec-99
0.003009,0.000201,0.000148,09-Dec-99
0.006322,0.000049,0.000153,10-Dec-99
-0.001285,0.000027,0.000156,13-Dec-99
-0.008551,0.000038,0.000176,14-Dec-99
0.007215,0.000098,0.00016,15-Dec-99
0.003849,0.000073,0.000159,16-Dec-99
0.001599,0.000059,0.000151,17-Dec-99
-0.002085,0.000056,0.000187,20-Dec-99
0.010759,0.000062,0.00017,21-Dec-99
0.001882,0.000022,0.000166,22-Dec-99
0.015347,0.000186,0.000148,23-Dec-99
-0.000858,0.000034,0.000176,27-Dec-99
0.000391,0.00002,0.000174,28-Dec-99
0.003971,0.000039,0.000176,29-Dec-99
0.00069,0.000039,0.000189,30-Dec-99
0.003259,0.000018,0.000181,31-Dec-99
-0.009595,0.00025,0.000194,03-Jan-00
-0.039099,0.000264,0.000241,04-Jan-00
0.00192,0.000234,0.000231,05-Jan-00
0.000955,0.000096,0.000219,06-Jan-00
0.02673,0.000184,0.000156,07-Jan-00
0.011128,0.000231,0.000156,10-Jan-00
-0.013149,0.000074,0.000167,11-Jan-00
-0.004396,0.000125,0.000173,12-Jan-00
0.012096,0.000062,0.000156,13-Jan-00
0.010615,0.00024,0.000128,14-Jan-00
-0.006856,0.000068,0.000153,18-Jan-00
0.000522,0.000048,0.000156,19-Jan-00
-0.007121,0.000085,0.000156,20-Jan-00
-0.002917,0.00005,0.000143,21-Jan-00
-0.028023,0.000199,0.000192,24-Jan-00
0.006046,0.000116,0.000175,25-Jan-00
-0.004222,0.000044,0.000175,26-Jan-00
-0.003946,0.00031,0.000183,27-Jan-00
-0.027841,0.000152,0.000226,28-Jan-00
0.024905,0.000212,0.000206,31-Jan-00
0.010572,0.000117,0.000182,01-Feb-00
-0.000114,0.000166,0.000177,02-Feb-00
0.011185,0.000218,0.00016,03-Feb-00
-0.000421,0.000154,0.000153,04-Feb-00
-0.000091,0.000059,0.000172,07-Feb-00
0.012199,0.000138,0.000149,08-Feb-00
-0.021042,0.000125,0.000173,09-Feb-00
0.003627,0.000112,0.000176,10-Feb-00
-0.021192,0.000126,0.000197,11-Feb-00
0.002031,0.000087,0.000197,14-Feb-00
0.008675,0.000174,0.000174,15-Feb-00
-0.010309,0.000053,0.000183,16-Feb-00
0.000418,0.000133,0.000178,17-Feb-00
-0.03084,0.00014,0.000224,18-Feb-00
0.004507,0.000343,0.000221,22-Feb-00
0.006281,0.000137,0.000189,23-Feb-00
-0.00535,0.000317,0.000197,24-Feb-00
-0.01494,0.000088,0.00021,25-Feb-00
0.010957,0.000215,0.000201,28-Feb-00
0.013535,0.000147,0.000181,29-Feb-00
0.009302,0.000132,0.000155,01-Mar-00
0.001862,0.000087,0.000147,02-Mar-00
0.019643,0.000138,0.000122,03-Mar-00
-0.012777,0.000053,0.000153,06-Mar-00
-0.025965,0.000388,0.000195,07-Mar-00
0.00814,0.000135,0.000188,08-Mar-00
0.02528,0.000218,0.000163,09-Mar-00
-0.004734,0.000142,0.000149,10-Mar-00
-0.008241,0.000352,0.000173,13-Mar-00
-0.017844,0.00012,0.000197,14-Mar-00
0.023983,0.000203,0.000165,15-Mar-00
0.046546,0.000425,0.000143,16-Mar-00
0.004105,0.000166,0.000165,17-Mar-00
-0.005368,0.00005,0.000174,20-Mar-00
0.025245,0.000278,0.000156,21-Mar-00
0.004522,0.000091,0.000153,22-Mar-00
0.017643,0.000119,0.000164,23-Mar-00
0.000072,0.000169,0.00018,24-Mar-00
-0.00236,0.000055,0.000199,27-Mar-00
-0.010641,0.000144,0.000204,28-Mar-00
0.000524,0.000191,0.000192,29-Mar-00
-0.01375,0.00045,0.000197,30-Mar-00
0.007139,0.000137,0.000185,31-Mar-00
0.004919,0.000176,0.000191,03-Apr-00
-0.007492,0.0021,0.000243,04-Apr-00
-0.004936,0.000311,0.000267,05-Apr-00
0.009349,0.000145,0.000244,06-Apr-00
0.009948,0.000057,0.000197,07-Apr-00
-0.007872,0.000073,0.000223,10-Apr-00
-0.002576,0.000142,0.000246,11-Apr-00
-0.022523,0.000237,0.000256,12-Apr-00
-0.018338,0.000431,0.000286,13-Apr-00
-0.060045,0.000721,0.000371,14-Apr-00
0.032548,0.000718,0.000277,17-Apr-00
0.02826,0.000258,0.000226,18-Apr-00
-0.009857,0.000162,0.000241,19-Apr-00
0.004941,0.00007,0.000221,20-Apr-00
-0.003268,0.000451,0.000248,24-Apr-00
0.032734,0.000268,0.000211,25-Apr-00
-0.011197,0.000074,0.000241,26-Apr-00
0.002686,0.000394,0.000227,27-Apr-00
-0.008563,0.000073,0.000227,28-Apr-00
0.010833,0.000131,0.000221,01-May-00
-0.01507,0.000079,0.000269,02-May-00
-0.021801,0.000418,0.000331,03-May-00
-0.003916,0.000029,0.000313,04-May-00
0.016227,0.000126,0.000251,05-May-00
-0.005923,0.000101,0.000263,08-May-00
-0.008483,0.000109,0.000277,09-May-00
-0.020815,0.000237,0.000295,10-May-00
0.017744,0.000126,0.000255,11-May-00
0.009297,0.000114,0.000224,12-May-00
0.021857,0.000133,0.000204,15-May-00
0.009375,0.000153,0.000196,16-May-00
-0.01252,0.000211,0.00019,17-May-00
-0.007341,0.000083,0.00019,18-May-00
-0.021279,0.000243,0.000214,19-May-00
-0.004438,0.000458,0.000224,22-May-00
-0.019362,0.0002,0.000221,23-May-00
0.018169,0.000427,0.000196,24-May-00
-0.012609,0.000181,0.0002,25-May-00
-0.002537,0.000089,0.000198,26-May-00
0.031733,0.000234,0.000184,30-May-00
-0.001301,0.00016,0.000185,31-May-00
0.019663,0.000188,0.000165,01-Jun-00
0.019446,0.00054,0.000153,02-Jun-00
-0.00654,0.000074,0.000171,05-Jun-00
-0.006693,0.000039,0.000176,06-Jun-00
0.009231,0.000063,0.000167,07-Jun-00
-0.006608,0.000026,0.000161,08-Jun-00
-0.003234,0.000063,0.000162,09-Jun-00
-0.007544,0.000067,0.000165,12-Jun-00
0.01608,0.000092,0.000155,13-Jun-00
0.000748,0.00005,0.000153,14-Jun-00
0.005554,0.00006,0.000141,15-Jun-00
-0.009697,0.000088,0.000139,16-Jun-00
0.014601,0.000062,0.000141,19-Jun-00
-0.006786,0.000065,0.000144,20-Jun-00
0.002152,0.000043,0.00014,21-Jun-00
-0.018388,0.000129,0.00016,22-Jun-00
-0.007396,0.000063,0.000165,23-Jun-00
0.009507,0.000101,0.000167,26-Jun-00
-0.003235,0.000061,0.000157,27-Jun-00
0.002939,0.00007,0.000136,28-Jun-00
-0.008581,0.000141,0.000128,29-Jun-00
0.008429,0.000085,0.000126,30-Jun-00
0.010069,0.00005,0.00013,03-Jul-00
-0.01584,0.000073,0.000148,05-Jul-00
0.007193,0.000046,0.000145,06-Jul-00
0.015146,0.000097,0.000122,07-Jul-00
-0.00222,0.000024,0.000137,10-Jul-00
0.003558,0.000078,0.000134,11-Jul-00
0.008097,0.000051,0.000133,12-Jul-00
0.001954,0.000032,0.000133,13-Jul-00
0.009408,0.000041,0.000123,14-Jul-00
0.000338,0.000027,0.000125,17-Jul-00
-0.011151,0.000059,0.000129,18-Jul-00
-0.007918,0.000041,0.000128,19-Jul-00
0.009075,0.000076,0.000119,20-Jul-00
-0.01027,0.000052,0.000119,21-Jul-00
-0.0108,0.000039,0.000131,24-Jul-00
0.006928,0.000086,0.000124,25-Jul-00
-0.015067,0.000074,0.000128,26-Jul-00
-0.00193,0.000112,0.000127,27-Jul-00
-0.020722,0.000237,0.000144,28-Jul-00
0.007675,0.000061,0.000142,31-Jul-00
0.005068,0.00003,0.00014,01-Aug-00
0.000417,0.000055,0.000132,02-Aug-00
0.009588,0.000135,0.000132,03-Aug-00
